"Plot Title: HOBO_HogReef1"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058730, SEN S/N: 1058730)","Coupler Attached (LGR S/N: 1058730)","Host Connected (LGR S/N: 1058730)","Stopped (LGR S/N: 1058730)","End Of File (LGR S/N: 1058730)"
1,05/29/23 04:00:00 PM,23.581,,,,
2,05/29/23 04:10:00 PM,23.581,,,,
3,05/29/23 04:20:00 PM,23.581,,,,
4,05/29/23 04:30:00 PM,23.581,,,,
5,05/29/23 04:40:00 PM,23.581,,,,
6,05/29/23 04:50:00 PM,23.484,,,,
7,05/29/23 05:00:00 PM,23.484,,,,
8,05/29/23 05:10:00 PM,23.581,,,,
9,05/29/23 05:20:00 PM,23.581,,,,
10,05/29/23 05:30:00 PM,23.484,,,,
11,05/29/23 05:40:00 PM,23.388,,,,
12,05/29/23 05:50:00 PM,23.388,,,,
13,05/29/23 06:00:00 PM,23.388,,,,
14,05/29/23 06:10:00 PM,23.388,,,,
15,05/29/23 06:20:00 PM,23.388,,,,
16,05/29/23 06:30:00 PM,23.388,,,,
17,05/29/23 06:40:00 PM,23.388,,,,
18,05/29/23 06:50:00 PM,23.388,,,,
19,05/29/23 07:00:00 PM,23.388,,,,
20,05/29/23 07:10:00 PM,23.388,,,,
21,05/29/23 07:20:00 PM,23.388,,,,
22,05/29/23 07:30:00 PM,23.388,,,,
23,05/29/23 07:40:00 PM,23.388,,,,
24,05/29/23 07:50:00 PM,23.388,,,,
25,05/29/23 08:00:00 PM,23.388,,,,
26,05/29/23 08:10:00 PM,23.388,,,,
27,05/29/23 08:20:00 PM,23.388,,,,
28,05/29/23 08:30:00 PM,23.388,,,,
29,05/29/23 08:40:00 PM,23.388,,,,
30,05/29/23 08:50:00 PM,23.388,,,,
31,05/29/23 09:00:00 PM,23.388,,,,
32,05/29/23 09:10:00 PM,23.388,,,,
33,05/29/23 09:20:00 PM,23.388,,,,
34,05/29/23 09:30:00 PM,23.388,,,,
35,05/29/23 09:40:00 PM,23.388,,,,
36,05/29/23 09:50:00 PM,23.388,,,,
37,05/29/23 10:00:00 PM,23.388,,,,
38,05/29/23 10:10:00 PM,23.388,,,,
39,05/29/23 10:20:00 PM,23.388,,,,
40,05/29/23 10:30:00 PM,23.388,,,,
41,05/29/23 10:40:00 PM,23.388,,,,
42,05/29/23 10:50:00 PM,23.388,,,,
43,05/29/23 11:00:00 PM,23.388,,,,
44,05/29/23 11:10:00 PM,23.388,,,,
45,05/29/23 11:20:00 PM,23.388,,,,
46,05/29/23 11:30:00 PM,23.388,,,,
47,05/29/23 11:40:00 PM,23.388,,,,
48,05/29/23 11:50:00 PM,23.388,,,,
49,05/30/23 12:00:00 AM,23.388,,,,
50,05/30/23 12:10:00 AM,23.388,,,,
51,05/30/23 12:20:00 AM,23.388,,,,
52,05/30/23 12:30:00 AM,23.388,,,,
53,05/30/23 12:40:00 AM,23.388,,,,
54,05/30/23 12:50:00 AM,23.388,,,,
55,05/30/23 01:00:00 AM,23.388,,,,
56,05/30/23 01:10:00 AM,23.388,,,,
57,05/30/23 01:20:00 AM,23.388,,,,
58,05/30/23 01:30:00 AM,23.388,,,,
59,05/30/23 01:40:00 AM,23.388,,,,
60,05/30/23 01:50:00 AM,23.388,,,,
61,05/30/23 02:00:00 AM,23.388,,,,
62,05/30/23 02:10:00 AM,23.388,,,,
63,05/30/23 02:20:00 AM,23.388,,,,
64,05/30/23 02:30:00 AM,23.388,,,,
