"Plot Title: HOBO12"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 9786162, SEN S/N: 9786162)","Intensity, Lux (LGR S/N: 9786162, SEN S/N: 9786162)","Coupler Attached (LGR S/N: 9786162)","Host Connected (LGR S/N: 9786162)","End Of File (LGR S/N: 9786162)"
216,08/07/23 06:55:00 AM,28.060,322.9,,,
217,08/07/23 07:00:00 AM,27.961,312.2,,,
218,08/07/23 07:05:00 AM,28.060,333.7,,,
219,08/07/23 07:10:00 AM,28.060,344.4,,,
220,08/07/23 07:15:00 AM,28.159,398.3,,,
221,08/07/23 07:20:00 AM,28.060,484.4,,,
222,08/07/23 07:25:00 AM,27.961,452.1,,,
223,08/07/23 07:30:00 AM,28.060,462.9,,,
224,08/07/23 07:35:00 AM,28.159,656.6,,,
225,08/07/23 07:40:00 AM,28.258,839.6,,,
226,08/07/23 07:45:00 AM,28.060,828.8,,,
227,08/07/23 07:50:00 AM,27.961,1076.4,,,
228,08/07/23 07:55:00 AM,28.060,1151.7,,,
229,08/07/23 08:00:00 AM,28.258,1722.2,,,
230,08/07/23 08:05:00 AM,28.258,1636.1,,,
231,08/07/23 08:10:00 AM,28.060,1636.1,,,
232,08/07/23 08:15:00 AM,28.159,2066.7,,,
233,08/07/23 08:20:00 AM,28.258,2755.6,,,
234,08/07/23 08:25:00 AM,28.258,2411.1,,,
235,08/07/23 08:30:00 AM,28.060,2583.4,,,
236,08/07/23 08:35:00 AM,28.258,3616.7,,,
237,08/07/23 08:40:00 AM,28.258,2325.0,,,
238,08/07/23 08:45:00 AM,28.258,3272.2,,,
239,08/07/23 08:50:00 AM,28.060,2583.4,,,
240,08/07/23 08:55:00 AM,28.159,2583.4,,,
241,08/07/23 09:00:00 AM,28.357,3444.5,,,
242,08/07/23 09:05:00 AM,28.357,2755.6,,,
243,08/07/23 09:10:00 AM,28.159,3444.5,,,
244,08/07/23 09:15:00 AM,28.456,5511.1,,,
245,08/07/23 09:20:00 AM,28.456,9300.1,,,
246,08/07/23 09:25:00 AM,28.258,3100.0,,,
247,08/07/23 09:30:00 AM,28.159,4650.0,,,
248,08/07/23 09:35:00 AM,28.456,8611.2,,,
249,08/07/23 09:40:00 AM,28.456,5166.7,,,
250,08/07/23 09:45:00 AM,28.357,12400.1,,,
251,08/07/23 09:50:00 AM,28.754,16533.4,,,
252,08/07/23 09:55:00 AM,28.853,13777.9,,,
253,08/07/23 10:00:00 AM,28.555,6544.5,,,
254,08/07/23 10:05:00 AM,28.555,8266.7,,,
255,08/07/23 10:10:00 AM,28.754,10333.4,,,
256,08/07/23 10:15:00 AM,28.357,5166.7,,,
257,08/07/23 10:20:00 AM,28.655,8266.7,,,
258,08/07/23 10:25:00 AM,28.754,15155.7,,,
259,08/07/23 10:30:00 AM,28.853,14466.8,,,
260,08/07/23 10:35:00 AM,28.953,14466.8,,,
261,08/07/23 10:40:00 AM,28.655,13089.0,,,
262,08/07/23 10:45:00 AM,28.754,17222.3,,,
263,08/07/23 10:50:00 AM,28.754,13777.9,,,
264,08/07/23 10:55:00 AM,28.555,11022.3,,,
265,08/07/23 11:00:00 AM,28.655,10333.4,,,
266,08/07/23 11:05:00 AM,28.655,13777.9,,,
267,08/07/23 11:10:00 AM,28.754,14466.8,,,
268,08/07/23 11:15:00 AM,28.655,8266.7,,,
269,08/07/23 11:20:00 AM,28.754,15844.5,,,
270,08/07/23 11:25:00 AM,28.655,7233.4,,,
271,08/07/23 11:30:00 AM,28.655,8611.2,,,
272,08/07/23 11:35:00 AM,28.754,14466.8,,,
273,08/07/23 11:40:00 AM,28.754,12400.1,,,
274,08/07/23 11:45:00 AM,28.853,12400.1,,,
275,08/07/23 11:50:00 AM,28.853,13089.0,,,
276,08/07/23 11:55:00 AM,28.853,12400.1,,,
277,08/07/23 12:00:00 PM,28.754,9644.5,,,
278,08/07/23 12:05:00 PM,28.754,13777.9,,,
279,08/07/23 12:10:00 PM,29.053,17911.2,,,
280,08/07/23 12:15:00 PM,28.754,11711.2,,,
281,08/07/23 12:20:00 PM,29.252,23422.4,,,
282,08/07/23 12:25:00 PM,29.152,23422.4,,,
283,08/07/23 12:30:00 PM,29.053,11711.2,,,
284,08/07/23 12:35:00 PM,28.655,11022.3,,,
285,08/07/23 12:40:00 PM,28.853,14466.8,,,
286,08/07/23 12:45:00 PM,28.555,8611.2,,,
287,08/07/23 12:50:00 PM,29.452,26178.0,,,
288,08/07/23 12:52:59 PM,,,Logged,,
289,08/07/23 12:53:13 PM,,,,Logged,Logged
